18;Kelly;2023-8-27 14:7:4;1;0;0;1;szuka;1;38;3;macska;kámea perzsa;allatkepek/79.jpg;Fugiat est enim ad. Ad occaecat commodo veniam sit non reprehenderit nostrud sint do, amet esse lorem laborum elit exercitation minim pariatur dolore.;Commodo qui aliqua ut magna irure eu. Occaecat occaecat nisi lorem nulla adipiscing exercitation labore laboris proident. Reprehenderit non sit laboris veniam adipiscing irure tempor non.;7oXeF37@4l9l3HNbMe.com;+36503460846;0;7
19;Lasszó;2023-6-20 12:51:17;1;0;1;0;szuka;1;34;3;macska;fekete-fehér perzsa;allatkepek/62.jpg;Dolore qui ut exercitation consectetur incididunt esse laborum. Occaecat labore dolor velit.;Aute et enim aliquip laboris non anim fugiat ullamco sunt. Laborum incididunt reprehenderit culpa exercitation lorem sed cupidatat consequat, sed reprehenderit irure deserunt voluptate mollit, officia dolor nulla id. Sit occaecat eiusmod consequat commodo velit voluptate laborum, adipiscing irure aliqua mollit aliqua anim sint veniam.;K2hxNdubtY@jyncy.com;+36501551953;0;7
20;Ibis;2022-6-22 24:54:47;0;0;0;1;kan;12;32;3;kutya;Cairn terrier;allatkepek/211.jpg;Do enim lorem labore cupidatat, et laborum deserunt sint qui laboris consequat consectetur commodo. Dolor ea amet nostrud est magna velit laborum.;Fugiat pariatur in anim ex sunt. Cupidatat ad aute culpa minim do. Minim excepteur exercitation elit dolor sint, cillum sunt magna dolore consectetur, non qui eiusmod ullamco enim culpa.;NGR7@P10MfBZ.com;+36501211147;0;3
21;Fabula;2022-4-6 3:21:31;0;0;0;0;szuka;19;19;2;kutya;Drenti vizsla;allatkepek/267.jpg;Veniam cillum ea duis. Nostrud mollit ex est.;Id elit laboris fugiat esse ea sed officia sed. Enim ad mollit labore non mollit ut. Quis sint nostrud est exercitation cillum.;qsLHh@c7P.com;+36507865089;0;3
22;Bella;2023-10-6 7:23:51;1;0;1;0;szuka;14;41;3;kutya;Lengyel agár;allatkepek/173.jpg;Proident aute dolore adipiscing velit incididunt aliquip ullamco minim, ullamco et velit aute, non enim incididunt culpa elit laborum eiusmod. Voluptate exercitation eu nostrud labore id elit adipiscing.;Commodo dolor mollit labore pariatur. Incididunt quis ex reprehenderit sit consequat fugiat pariatur, nulla est voluptate fugiat labore et qui duis, culpa elit cillum deserunt. Cillum occaecat laborum proident culpa.;lOs4D@U3ulh0xx.com;+36609576718;0;8
23;Chilli;2023-3-2 11:40:3;0;0;1;1;kan;17;4;1;kutya;Brabanti kis griffon;allatkepek/290.jpg;Laboris nulla id culpa nostrud nostrud est enim sunt et. Nisi non sint magna proident elit sint elit, lorem culpa enim minim.;Proident aliquip esse dolore deserunt et elit. Ullamco elit officia nisi velit quis consequat ad, adipiscing minim lorem dolor et duis consectetur officia eu. Amet sunt laboris enim.;HHHgg3@fdq0RpyX.com;+3640682443;0;1
24;Szofi;2020-3-11 15:12:13;1;0;0;0;szuka;16;37;3;macska;barna burma;allatkepek/102.jpg;Nisi amet elit fugiat velit cupidatat est. Ipsum sed aute anim duis elit eu laborum enim.;Anim labore excepteur laboris non esse, reprehenderit commodo cupidatat voluptate ex veniam lorem. Anim deserunt minim sit nostrud. Esse aliqua amet officia lorem.;RGq@RJ9nXwrY.com;+36406304318;0;3
25;Viti;2023-12-11 20:38:8;1;0;0;1;szuka;14;50;2;kutya;Amerikai-kanadai fehér juhászkutya;allatkepek/216.jpg;Ullamco cupidatat amet culpa ex. Fugiat sed culpa lorem aliqua id consequat anim, est dolore dolor mollit ea reprehenderit quis, elit esse qui dolor aute eiusmod excepteur officia nisi adipiscing.;Ex lorem cupidatat minim adipiscing pariatur. Irure in cupidatat sit proident duis sunt ut est anim. Eiusmod aute excepteur esse aliqua dolor id.;kXlDt@sK06.com;+36607785914;0;7
26;Adél;2022-9-8 10:15:35;0;0;0;1;szuka;18;15;2;kutya;Alaszkai malamut;allatkepek/300.jpg;Nisi ullamco veniam sint laboris duis, fugiat laboris duis est eu ad ipsum et, eiusmod irure proident nulla. Aliqua amet labore tempor amet in excepteur.;Et nisi ullamco excepteur sint id. Dolore eiusmod consequat fugiat dolor elit nostrud cupidatat. Commodo sunt in non est sint sit fugiat sint velit.;ku7@zj4X.com;+36401357395;0;3
27;Gandhi;2023-8-12 7:57:7;0;0;1;0;kan;3;45;1;kutya;Havannai pincs, Portugál juhászkutya keverék;allatkepek/166.jpg;Consectetur sit qui amet et minim sed velit, eiusmod mollit ad enim elit voluptate. Nostrud anim sunt non qui est ex adipiscing ipsum reprehenderit.;Quis sit tempor ea sed magna ullamco quis id. Ut cupidatat mollit nostrud. Est nisi sit excepteur exercitation officia velit pariatur id.;nEJ@xHX.com;+36401888230;0;3
28;Pongó;2023-11-5 9:26:8;0;0;0;1;kan;17;6;3;kutya;Saint-germaini vizsla, Tacskó keverék;allatkepek/152.jpg;Proident officia reprehenderit mollit aute ullamco ad ipsum eu sit. Aute aliqua sint qui commodo dolore exercitation irure cillum, est laboris magna anim nulla veniam, ea do sed magna fugiat dolor voluptate adipiscing.;Qui minim in ipsum nulla, proident occaecat dolor magna consequat aute est nulla. Commodo et ea ad labore est fugiat ut, dolore reprehenderit aliquip nisi velit aliqua laboris. Occaecat ad irure duis sed officia ipsum veniam tempor anim.;8wGyDtDTP@gEBU9.com;+36608067377;0;3
29;Dolfi;2022-9-8 24:21:23;1;0;1;1;szuka;8;9;2;macska;vörös cirmos perzsa;allatkepek/27.jpg;Deserunt cupidatat do sunt aliqua sunt, tempor ipsum anim adipiscing dolore deserunt reprehenderit ullamco do qui, labore veniam sed sint excepteur occaecat irure minim. Minim exercitation ad officia in consequat dolor nulla.;Amet culpa laborum exercitation officia excepteur est aliqua reprehenderit, anim esse non tempor nostrud incididunt irure velit. Nostrud eu commodo est. Lorem ea minim aute esse mollit tempor consectetur veniam ipsum.;uI2NyoCkrP@8APL4c.com;+36609162362;0;3
30;Bogáncs;2022-6-2 9:52:18;1;0;0;0;kan;13;30;4;kutya;Ónémet juhászkutya, Fehér-cser francia kopó keverék;allatkepek/265.jpg;Sed labore non fugiat mollit sunt, sit commodo occaecat proident nulla esse veniam minim tempor. Laborum velit pariatur id duis excepteur ipsum ad cillum.;Sit commodo sit consequat exercitation anim in cillum deserunt culpa. Fugiat mollit quis anim velit in. Non irure minim sed lorem enim esse dolor cupidatat.;ywmwE3zf@vmC229D4HQ.com;+36503977549;0;2
31;Bohém;2021-10-24 8:28:14;1;0;0;1;szuka;9;11;1;kutya;Lengyel alföldi juhászkutya, Bichon frisé keverék;allatkepek/339.jpg;Aliqua do commodo anim sit. Eu cupidatat velit magna, fugiat est non eiusmod aliqua enim nulla, incididunt officia ullamco exercitation nulla et tempor ipsum fugiat.;Ad nostrud eiusmod veniam nisi et elit laboris non nisi. Consectetur exercitation ut duis reprehenderit eu ad dolor sed. Ipsum dolor non nulla dolore do adipiscing adipiscing et occaecat.;7kZrvTj@5ocvKPQp6K.com;+36606850082;0;1
32;Jágó;2023-8-15 21:20:7;1;0;0;0;szuka;11;48;2;kutya;Harlekin pincser, Labrador retriever keverék;allatkepek/148.jpg;Ipsum laboris incididunt tempor aute ullamco est anim. Non minim non nostrud ad ut sed ut magna.;Qui ut anim lorem in ipsum ipsum eiusmod consequat aute. Magna excepteur amet pariatur do. Reprehenderit est fugiat velit.;37WS5Ed@bIF8rbfC.com;+36502408239;0;3
33;Jasper;2021-5-24 9:15:11;1;0;1;0;szuka;5;12;1;kutya;Ír szetter;allatkepek/189.jpg;Exercitation incididunt sunt consequat nostrud excepteur occaecat elit. Magna dolor nisi fugiat labore nulla, sint do aliqua sed id excepteur aute enim laborum deserunt.;Aute enim ipsum amet in voluptate. Nisi ex pariatur laboris sed sint. Qui incididunt nisi sit ea consequat.;3bsd6hyM7@T7w.com;+36407276833;0;8
34;Alfonz;2020-2-8 12:58:13;1;0;1;0;kan;18;5;4;kutya;Lapp pásztorkutya;allatkepek/248.jpg;Excepteur aliquip ex excepteur. Eiusmod sint commodo exercitation.;Reprehenderit commodo est laborum do amet exercitation ad ullamco. Consequat aliquip aliquip mollit dolore dolor deserunt enim, do tempor non culpa id. Nulla proident incididunt minim sit minim quis veniam nulla, occaecat et ad cupidatat.;K8BONe2@ZCTVD48.com;+36501368449;0;4
35;Cherie;2020-6-13 19:39:24;0;0;1;0;szuka;13;21;2;kutya;Bergamói juhászkutya, Kis angol agár keverék;allatkepek/263.jpg;Nulla magna laboris ut aute ex. Aute occaecat quis lorem duis.;Tempor eiusmod sunt ipsum ipsum anim lorem magna. Minim velit labore est sed aliquip exercitation cupidatat quis ullamco. Dolor esse ad amet ad cillum et officia, nostrud fugiat irure aliquip ex, cupidatat proident qui ipsum est deserunt mollit nisi.;a8b@l535AXUTHl.com;+36607285212;0;2
36;Bagira;2020-8-17 7:11:30;1;0;1;0;kan;3;19;1;kutya;Szíriai pásztorkutya;allatkepek/222.jpg;Irure magna officia laborum amet officia veniam aute, et non nostrud culpa. Ex eiusmod cupidatat excepteur do, nostrud excepteur incididunt ullamco mollit consectetur, reprehenderit qui do minim deserunt adipiscing tempor fugiat.;Fugiat quis excepteur irure, aute eiusmod pariatur in occaecat et exercitation aute nulla. Aliqua commodo exercitation id dolor velit elit sed, do et sit ullamco nisi. Magna nisi dolore elit duis consectetur id, velit reprehenderit occaecat ex minim consequat nulla duis laboris, in sed cupidatat tempor nostrud anim labore amet voluptate.;EBW@r4u5pUT.com;+36609202921;0;8
37;Vénusz;2022-9-5 3:58:6;1;0;1;0;szuka;19;4;4;kutya;Nagyspitz;allatkepek/144.jpg;Commodo labore eu dolore esse labore. Exercitation sit dolore mollit voluptate consequat et.;Nisi consequat eu nisi officia tempor laborum. Labore pariatur id sunt deserunt officia exercitation dolore, cupidatat non aute nulla qui ut et ea elit. Laborum ipsum commodo magna nostrud.;AzgZXY@fPzmrW.com;+36405698803;0;3
38;Chilli;2021-10-12 15:48:56;0;0;0;0;szuka;17;38;4;kutya;Himalájai pásztorkutya;allatkepek/171.jpg;Amet sit ad nostrud cupidatat. Ad minim non et lorem cupidatat.;Do ut deserunt duis incididunt. Nostrud quis lorem magna officia sed sint proident irure. Esse consectetur esse ut eiusmod, id eiusmod incididunt reprehenderit.;9YPxQEM@Pc1.com;+36507683751;0;2
39;Oszkár;2022-2-4 22:44:53;1;0;0;0;kan;13;46;4;kutya;Bullterrier;allatkepek/235.jpg;Dolore eu commodo sed do dolor eiusmod, consectetur est sit incididunt elit eu reprehenderit deserunt mollit. Id exercitation consectetur aute irure esse irure qui elit.;Mollit aute irure elit quis. Exercitation cupidatat mollit irure nulla fugiat est tempor sed eu, sit tempor eu id. Eu deserunt reprehenderit excepteur sed.;sON@dEMK2.com;+36503596172;0;2
40;Maggie;2023-9-21 8:32:7;0;0;0;1;kan;18;20;4;kutya;Jurai kopó, Kanári-szigeteki kopó keverék;allatkepek/209.jpg;Nostrud incididunt laboris aliqua, minim eu consectetur enim sunt et eu aliquip. Velit occaecat ipsum in ea est labore aliquip voluptate adipiscing, laboris anim eiusmod exercitation amet anim aute, cupidatat et irure ea nisi elit magna ipsum.;Veniam ut sunt dolor est deserunt consequat dolor non, ea veniam mollit nostrud lorem anim fugiat anim. Sit ex laboris laborum officia cillum, excepteur labore commodo aute dolore adipiscing. Minim ex officia eu incididunt ad consequat commodo non proident.;P5pGPsXE4@9bUR.com;+36406763249;0;3
41;Félix;2021-6-26 18:41:18;1;0;0;0;kan;17;11;2;kutya;Ír farkaskutya;allatkepek/145.jpg;Culpa aliquip consequat ullamco ex deserunt, nulla cupidatat eiusmod do irure pariatur in, enim laborum sunt sunt cillum amet. Eu fugiat magna eu dolor cupidatat.;Minim ad nostrud qui nisi mollit consequat. Do amet exercitation velit ad fugiat reprehenderit. Esse proident proident ex ullamco occaecat qui consectetur exercitation.;7ize6lS@a7hF.com;+36301114078;0;4
42;Pedró;2020-1-18 13:59:47;1;0;1;0;kan;6;30;4;macska;barna cirmos;allatkepek/125.jpg;Nisi aliquip irure pariatur exercitation deserunt ullamco ullamco, occaecat amet lorem ipsum, ut enim velit nisi do. Cupidatat in elit nostrud sunt anim mollit.;Labore in nostrud eiusmod officia adipiscing sit, tempor dolor ex consequat. Ipsum laborum incididunt enim velit aute laboris fugiat. Sint dolor non dolor.;0R1Bkae@bBHiLIk1a.com;+36509227411;0;8
43;Shiva;2023-2-28 24:24:49;1;0;0;0;szuka;20;28;1;macska;fehér házi macska;allatkepek/97.jpg;Lorem eu dolore reprehenderit nisi mollit laboris deserunt. Ut reprehenderit officia velit in et.;Do ex cillum fugiat nulla dolor exercitation. Officia consequat ea sunt minim eu nostrud nostrud. Magna labore nostrud incididunt eu ex officia tempor aliqua.;Dlg7@GB1.com;+36609936061;0;2
44;Sparco;2022-2-5 7:3:24;0;0;0;1;szuka;20;10;2;macska;man-szigeti macska;allatkepek/11.jpg;In nisi adipiscing tempor, reprehenderit sunt duis cupidatat sed eiusmod. Consequat commodo ut ipsum irure, occaecat ea irure sed quis occaecat proident veniam deserunt ad.;Ex nisi laborum eu. Fugiat est voluptate ullamco, velit enim incididunt ad. Nostrud ad do ex ex dolor consectetur excepteur aliqua, proident magna aute exercitation velit aliquip.;hY0JwF@otdx.com;+36404829734;0;4
45;Dorel;2021-12-15 5:41:47;1;0;1;0;szuka;20;47;2;macska;vörös cirmos perzsa;allatkepek/131.jpg;Reprehenderit sed commodo adipiscing incididunt. Proident do qui lorem quis nostrud nisi.;Sed proident reprehenderit minim laboris reprehenderit, pariatur minim id anim nulla in eiusmod. Ut mollit pariatur sed sint commodo commodo ad. Consectetur labore quis esse laborum, consequat sunt mollit proident deserunt anim.;uVoGhu@Aw84k.com;+36309967279;0;2
46;Cadbury;2020-5-13 21:29:8;1;0;0;0;szuka;15;19;4;kutya;Tervueren (Belga juhászkutya);allatkepek/154.jpg;Duis dolore cillum laborum deserunt laborum anim incididunt ut ex, sed consectetur labore excepteur magna ex ullamco enim excepteur labore. Adipiscing velit cillum est exercitation enim proident.;Velit cillum tempor nostrud eu ad ea cupidatat. Reprehenderit cupidatat et deserunt minim est incididunt. Velit veniam incididunt eu duis consectetur nulla.;4H9JOZpw7@4KBWxKXFb.com;+3650130916;0;7
47;Shiva;2020-6-13 10:14:7;1;0;0;0;kan;6;25;3;kutya;Hortaye Borzaya (Chortaj);allatkepek/254.jpg;Anim et aliquip nostrud irure culpa. Adipiscing nulla duis nisi deserunt sunt consectetur ut pariatur.;Elit consequat duis fugiat eiusmod pariatur. Id nisi elit aute tempor cupidatat reprehenderit qui dolore. Ad officia occaecat minim adipiscing.;hADv4nVPaV@ym3k0DKi.com;+36606411466;0;2
48;Fabula;2023-10-15 12:59:36;0;0;1;0;kan;5;35;4;macska;kámea perzsa;allatkepek/115.jpg;Id eiusmod ex et ipsum sint laborum consectetur. Magna velit nulla elit.;Aliquip esse mollit officia culpa laboris, consectetur incididunt dolore non. Anim in esse reprehenderit esse cillum sint. Enim qui ea sit, tempor pariatur velit ut excepteur enim sit nostrud laborum amet, ea aliqua dolore proident irure voluptate eu pariatur ut.;4Rl83Kc@oXOLa1KX.com;+36402229765;0;3
49;Ofra;2022-9-26 17:29:36;1;0;1;0;szuka;16;47;2;macska;teknőctarka;allatkepek/98.jpg;Excepteur in et aliqua adipiscing id, irure proident excepteur magna anim amet. Officia duis veniam irure pariatur duis veniam sed, lorem occaecat aliqua nulla quis.;Culpa aliqua labore sit esse anim laboris nostrud exercitation. Lorem cupidatat et deserunt magna commodo laboris proident excepteur aliqua, tempor ullamco ex consectetur labore do dolor voluptate culpa labore. Lorem elit velit in minim consequat dolor aute, incididunt anim mollit quis cillum officia, excepteur consequat laborum et ipsum.;scm1rN1W@v4Hzm.com;+36602242135;0;8
50;Shiva;2023-7-20 1:11:2;1;0;1;1;kan;14;13;2;macska;török angóramacska;allatkepek/50.jpg;Voluptate excepteur sunt tempor sunt dolor. Duis pariatur non magna ex adipiscing veniam nisi, ex laboris sint aliqua labore laborum ad aliquip culpa, et mollit eu lorem exercitation aliqua laborum nostrud velit commodo.;Do in aliquip nisi adipiscing elit esse sint. Proident labore commodo officia culpa velit amet aute culpa. Ut ex ullamco et pariatur anim fugiat exercitation qui enim.;AmUmG@iDoiU5q.com;+36406907229;0;1
51;Sziszi;2020-3-8 11:14:17;1;0;1;1;szuka;8;27;3;macska;makréla ezüst;allatkepek/60.jpg;Aliqua occaecat anim ex dolore laboris velit minim sunt consequat. Veniam dolor labore qui.;Amet consectetur nulla qui elit, nisi anim culpa ut, velit in et ullamco laboris occaecat labore veniam. Elit minim mollit aliquip laborum, proident esse aliquip do laborum magna, est sunt ipsum duis laboris. Fugiat ipsum id adipiscing enim non.;Cs275@JDtHK.com;+36509548884;0;3
52;Teo;2023-2-16 5:24:47;1;0;1;1;kan;5;39;2;kutya;Szálkásszőrű német vizsla, Angol véreb keverék;allatkepek/248.jpg;Consequat occaecat proident tempor minim anim elit sint nisi. Ut laboris voluptate quis cillum ea aliqua aliqua quis.;Nostrud sed dolor laborum consectetur excepteur. Nulla reprehenderit reprehenderit laboris esse dolor est do officia. Officia duis quis sit enim sint veniam, aliquip proident proident et minim culpa incididunt aliqua.;miaGib@pdYFtF1ET.com;+3640382849;0;2
53;FuFu;2021-1-16 12:29:51;0;0;1;0;szuka;12;43;3;kutya;Pointer, Fekete sery keverék;allatkepek/235.jpg;Eiusmod officia in lorem nostrud sed deserunt. Commodo occaecat cupidatat id incididunt est ipsum ipsum sed esse.;Ea consectetur cillum anim nulla. Proident dolore commodo et pariatur. Laborum ut dolore ipsum, voluptate consectetur nisi ad cupidatat exercitation, deserunt dolor ipsum adipiscing nostrud non.;sY6EV8ybpE@rY82DwGw.com;+36409307041;0;2
54;Goldy;2021-12-2 20:4:12;1;0;1;1;szuka;5;50;2;macska;skót lógófülű macska;allatkepek/45.jpg;Deserunt officia ex eu commodo duis veniam. Cupidatat sed voluptate ipsum quis et non consequat amet sunt.;Do officia occaecat excepteur. Labore quis occaecat exercitation nostrud cillum tempor do id, ullamco dolore officia fugiat qui. Ea cupidatat dolor sint in fugiat culpa.;D8q23@QcLxSPkZ.com;+36501464744;0;7
55;Jockey;2022-12-14 1:10:54;1;0;0;1;kan;8;43;3;kutya;Nagyspitz, Magyar agár keverék;allatkepek/315.jpg;Sint cupidatat labore magna nisi occaecat. Excepteur occaecat mollit veniam.;Exercitation reprehenderit cupidatat officia aliquip, aliqua proident veniam eiusmod dolore laboris. Elit dolore consequat ea exercitation in voluptate nulla do aute, et eiusmod adipiscing veniam qui. Ex irure lorem duis amet non laboris fugiat, labore velit ad sit aliquip esse dolor culpa duis.;1v7YZ5Uk@ipis.com;+36305863152;0;4
56;Bogáncs;2023-11-22 23:34:55;0;0;0;1;szuka;3;11;1;kutya;Anatóliai juhászkutya, Berni kopó keverék;allatkepek/182.jpg;Veniam eiusmod officia ullamco ex. Et sed voluptate magna magna nostrud esse reprehenderit aliqua.;Ex lorem veniam sit nisi sunt incididunt nostrud pariatur occaecat, cupidatat deserunt cillum aliqua ipsum nostrud commodo. Culpa officia dolor ut excepteur occaecat. Sed aliquip nulla sunt nisi reprehenderit minim.;SpHDu39@GfD.com;+3630480467;0;1
